date,view,label
2022-01-01,11,0
2022-01-02,15,0
2022-01-03,20,0
2022-01-04,19,0
2022-01-05,20,0
2022-01-06,16,0
2022-01-07,21,0
2022-01-08,14,0
2022-01-09,9,0
2022-01-10,43,0
2022-01-11,43,0
2022-01-12,70,0
2022-01-13,87,0
2022-01-14,93,0
2022-01-15,86,0
2022-01-16,121,0
2022-01-17,82,0
2022-01-18,102,0
2022-01-19,97,0
2022-01-20,76,0
2022-01-21,80,0
2022-01-22,102,0
2022-01-23,106,0
2022-01-24,95,0
2022-01-25,82,0
2022-01-26,94,0
2022-01-27,77,0
2022-01-28,85,0
2022-01-29,93,0
2022-01-30,107,0
2022-01-31,47,1
2022-02-01,95,0
2022-02-02,126,0
2022-02-03,114,0
2022-02-04,148,0
2022-02-05,129,0
2022-02-06,101,0
2022-02-07,137,0
2022-02-08,102,0
2022-02-09,105,0
2022-02-10,118,0
2022-02-11,91,0
2022-02-12,116,0
2022-02-13,105,0
2022-02-14,130,0
2022-02-15,89,0
2022-02-16,83,0
2022-02-17,116,0
2022-02-18,86,0
2022-02-19,78,0
2022-02-20,74,0
2022-02-21,102,0
2022-02-22,94,0
2022-02-23,92,0
2022-02-24,103,0
2022-02-25,102,0
2022-02-26,80,0
2022-02-27,82,0
2022-02-28,101,0
2022-03-01,101,0
2022-03-02,67,0
2022-03-03,104,0
2022-03-04,76,0
2022-03-05,105,0
2022-03-06,105,0
2022-03-07,85,0
2022-03-08,100,0
2022-03-09,69,0
2022-03-10,90,0
2022-03-11,92,0
2022-03-12,88,0
2022-03-13,97,0
2022-03-14,87,0
2022-03-15,112,0
2022-03-16,91,0
2022-03-17,103,0
2022-03-18,111,0
2022-03-19,124,0
2022-03-20,121,0
2022-03-21,99,0
2022-03-22,102,0
2022-03-23,117,0
2022-03-24,118,0
2022-03-25,134,0
2022-03-26,190,1
2022-03-27,156,0
2022-03-28,108,0
2022-03-29,114,0
2022-03-30,127,0
2022-03-31,129,0
2022-04-01,144,0
2022-04-02,144,0
2022-04-03,136,0
2022-04-04,109,0
2022-04-05,132,0
2022-04-06,123,0
2022-04-07,126,0
2022-04-08,141,0
2022-04-09,123,0
2022-04-10,163,0
2022-04-11,154,0
2022-04-12,119,0
2022-04-13,156,0
2022-04-14,139,0
2022-04-15,158,0
2022-04-16,119,0
2022-04-17,141,0
2022-04-18,118,0
2022-04-19,99,0
2022-04-20,102,0
2022-04-21,120,0
2022-04-22,152,0
2022-04-23,160,0
2022-04-24,126,0
2022-04-25,154,0
2022-04-26,154,0
2022-04-27,129,0
2022-04-28,133,0
2022-04-29,156,0
2022-04-30,174,0
2022-05-01,142,0
2022-05-02,154,0
2022-05-03,132,0
2022-05-04,128,0
2022-05-05,140,0
2022-05-06,146,0
2022-05-07,148,0
2022-05-08,295,1
2022-05-09,133,0
2022-05-10,182,0
2022-05-11,140,0
2022-05-12,146,0
2022-05-13,155,0
2022-05-14,138,0
2022-05-15,144,0
2022-05-16,140,0
2022-05-17,132,0
2022-05-18,146,0
2022-05-19,158,0
2022-05-20,153,0
2022-05-21,162,0
2022-05-22,130,0
2022-05-23,113,0
2022-05-24,142,0
2022-05-25,168,0
2022-05-26,179,0
2022-05-27,255,1
2022-05-28,212,0
2022-05-29,188,0
2022-05-30,182,0
2022-05-31,184,0
2022-06-01,161,0
2022-06-02,185,0
2022-06-03,225,0
2022-06-04,217,0
2022-06-05,212,0
2022-06-06,153,0
2022-06-07,137,0
2022-06-08,171,0
2022-06-09,170,0
2022-06-10,199,0
2022-06-11,192,0
2022-06-12,210,0
2022-06-13,182,0
2022-06-14,176,0
2022-06-15,213,0
2022-06-16,202,0
2022-06-17,169,0
2022-06-18,242,0
2022-06-19,234,0
2022-06-20,213,0
2022-06-21,195,0
2022-06-22,181,0
2022-06-23,168,0
2022-06-24,205,0
2022-06-25,193,0
2022-06-26,191,0
2022-06-27,180,0
2022-06-28,215,0
2022-06-29,186,0
2022-06-30,162,0
2022-07-01,178,0
2022-07-02,170,0
2022-07-03,189,0
2022-07-04,152,0
2022-07-05,123,0
2022-07-06,146,0
2022-07-07,167,0
2022-07-08,176,0
2022-07-09,156,0
2022-07-10,196,0
2022-07-11,164,0
2022-07-12,141,0
2022-07-13,128,0
2022-07-14,133,0
2022-07-15,143,0
2022-07-16,196,0
2022-07-17,196,0
2022-07-18,183,0
2022-07-19,162,0
2022-07-20,168,0
2022-07-21,157,0
2022-07-22,134,0
2022-07-23,169,0
2022-07-24,213,0
2022-07-25,164,0
2022-07-26,200,0
2022-07-27,141,0
2022-07-28,193,0
2022-07-29,186,0
2022-07-30,184,0
2022-07-31,209,0
2022-08-01,91,0
2022-08-02,118,0
2022-08-03,157,0
2022-08-04,155,0
2022-08-05,161,0
2022-08-06,138,0
2022-08-07,175,0
2022-08-08,137,0
2022-08-09,150,0
2022-08-10,123,0
2022-08-11,107,0
2022-08-12,133,0
2022-08-13,196,0
2022-08-14,189,0
2022-08-15,154,0
2022-08-16,144,0
2022-08-17,162,0
2022-08-18,175,0
2022-08-19,200,0
2022-08-20,178,0
2022-08-21,176,0
2022-08-22,196,0
2022-08-23,178,0
2022-08-24,198,0
2022-08-25,132,0
2022-08-26,192,0
2022-08-27,221,0
2022-08-28,213,0
2022-08-29,190,0
2022-08-30,176,0
2022-08-31,214,0
2022-09-01,166,0
2022-09-02,199,0
2022-09-03,184,0
2022-09-04,151,0
2022-09-05,212,0
2022-09-06,148,0
2022-09-07,160,0
2022-09-08,147,0
2022-09-09,156,0
2022-09-10,220,0
2022-09-11,181,0
2022-09-12,152,0
2022-09-13,183,0
2022-09-14,169,0
2022-09-15,169,0
2022-09-16,174,0
2022-09-17,226,0
2022-09-18,192,0
2022-09-19,149,0
2022-09-20,160,0
2022-09-21,140,0
2022-09-22,187,0
2022-09-23,164,0
2022-09-24,177,0
2022-09-25,160,0
2022-09-26,174,0
2022-09-27,145,0
2022-09-28,150,0
2022-09-29,143,0
2022-09-30,169,0
2022-10-01,158,0
2022-10-02,164,0
2022-10-03,133,0
2022-10-04,138,0
2022-10-05,125,0
2022-10-06,164,0
2022-10-07,152,0
2022-10-08,166,0
2022-10-09,168,0
2022-10-10,109,0
2022-10-11,136,0
2022-10-12,170,0
2022-10-13,178,0
2022-10-14,149,0
2022-10-15,202,0
2022-10-16,182,0
2022-10-17,150,0
2022-10-18,149,0
2022-10-19,139,0
2022-10-20,131,0
2022-10-21,123,0
