date,view,label
2022-01-01,43,0
2022-01-02,40,0
2022-01-03,21,0
2022-01-04,20,0
2022-01-05,19,0
2022-01-06,26,0
2022-01-07,36,0
2022-01-08,26,0
2022-01-09,43,0
2022-01-10,33,0
2022-01-11,37,0
2022-01-12,32,0
2022-01-13,26,0
2022-01-16,32,0
2022-01-17,25,0
2022-01-18,31,0
2022-01-19,25,0
2022-01-20,46,0
2022-01-21,40,0
2022-01-22,32,0
2022-01-23,53,0
2022-01-24,44,0
2022-01-25,33,0
2022-01-26,18,0
2022-01-27,44,0
2022-01-28,64,0
2022-01-29,13,0
2022-01-30,9,1
2022-01-31,1,1
2022-02-01,1,1
2022-02-02,78,0
2022-02-03,95,1
2022-02-04,128,1
2022-02-05,127,0
2022-02-06,116,1
2022-02-07,89,0
2022-02-08,61,0
2022-02-09,63,0
2022-02-10,45,0
2022-02-11,62,0
2022-02-12,65,0
2022-02-13,69,0
2022-02-14,92,0
2022-02-15,31,0
2022-02-16,60,0
2022-02-17,40,0
2022-02-18,63,0
2022-02-19,78,0
2022-02-20,68,0
2022-02-21,12,1
2022-02-22,16,1
2022-02-23,10,0
2022-02-24,19,0
2022-02-25,24,0
2022-02-26,24,0
2022-02-27,15,0
2022-02-28,10,1
2022-03-01,19,1
2022-03-02,13,0
2022-03-03,27,0
2022-03-04,18,0
2022-03-05,31,0
2022-03-06,19,1
2022-03-07,25,0
2022-03-08,49,0
2022-03-09,13,1
2022-03-10,18,0
2022-03-11,18,0
2022-03-12,20,0
2022-03-13,26,0
2022-03-14,16,0
2022-03-15,11,1
2022-03-16,23,0
2022-03-17,7,1
2022-03-18,19,0
2022-03-19,17,1
2022-03-20,15,0
2022-03-21,18,1
2022-03-22,9,1
2022-03-23,20,0
2022-03-24,6,1
2022-03-25,34,0
2022-03-26,47,0
2022-03-27,58,0
2022-03-28,33,0
2022-03-29,25,0
2022-03-30,42,0
2022-03-31,49,0
2022-04-01,80,0
2022-04-02,64,0
2022-04-03,86,0
2022-04-04,23,0
2022-04-05,47,0
2022-04-06,44,0
2022-04-07,62,0
2022-04-08,37,0
2022-04-09,68,0
2022-04-10,52,0
2022-04-11,38,0
2022-04-12,38,0
2022-04-13,38,0
2022-04-14,38,0
2022-04-15,38,0
2022-04-16,38,0
2022-04-17,55,0
2022-04-18,46,0
2022-04-19,35,0
2022-04-20,39,0
2022-04-21,49,0
2022-04-22,53,0
2022-04-23,57,0
2022-04-24,41,0
2022-04-25,35,0
2022-04-26,46,0
2022-04-27,53,0
2022-04-28,46,0
2022-04-29,48,0
2022-04-30,87,0
2022-05-01,107,0
2022-05-02,33,0
2022-05-03,34,0
2022-05-04,22,0
2022-05-05,38,0
2022-05-06,55,0
2022-05-07,37,0
2022-05-08,63,0
2022-05-09,26,0
2022-05-10,32,0
2022-05-11,26,0
2022-05-12,36,0
2022-05-13,31,0
2022-05-14,41,0
2022-05-15,56,0
2022-05-16,25,0
2022-05-17,26,0
2022-05-18,22,0
2022-05-19,23,0
2022-05-20,21,0
2022-05-21,49,0
2022-05-22,57,0
2022-05-23,23,0
2022-05-24,27,0
2022-05-25,60,0
2022-05-26,50,0
2022-05-27,65,0
2022-05-28,88,0
2022-05-29,79,0
2022-05-30,43,0
