date,view,label
2022-01-01,27,0
2022-01-02,31,0
2022-01-03,32,0
2022-01-04,50,0
2022-01-05,37,0
2022-01-06,46,0
2022-01-07,54,0
2022-01-08,43,0
2022-01-09,39,0
2022-01-10,30,0
2022-01-11,57,0
2022-01-12,35,0
2022-01-13,35,0
2022-01-14,46,0
2022-01-15,33,0
2022-01-16,285,0
2022-01-17,120,0
2022-01-18,235,0
2022-01-19,262,0
2022-01-20,219,0
2022-01-21,217,0
2022-01-22,238,0
2022-01-23,239,0
2022-01-24,203,0
2022-01-25,232,0
2022-01-26,257,0
2022-01-27,211,0
2022-01-28,240,0
2022-01-29,163,0
2022-01-30,125,0
2022-01-31,108,0
2022-02-01,240,0
2022-02-02,273,0
2022-02-03,314,0
2022-02-04,306,0
2022-02-05,276,0
2022-02-06,205,0
2022-02-07,384,0
2022-02-08,281,0
2022-02-09,386,0
2022-02-10,338,0
2022-02-11,298,0
2022-02-12,309,0
2022-02-13,336,0
2022-02-14,437,0
2022-02-15,378,0
2022-02-16,271,0
2022-02-17,349,0
2022-02-18,339,0
2022-02-19,262,0
2022-02-20,200,0
2022-02-21,260,0
2022-02-22,307,0
2022-02-23,346,0
2022-02-24,307,0
2022-02-25,281,0
2022-02-26,292,0
2022-02-27,371,0
2022-02-28,467,0
2022-03-01,348,0
2022-03-02,354,0
2022-03-03,355,0
2022-03-04,428,0
2022-03-05,319,0
2022-03-06,370,0
2022-03-07,398,0
2022-03-08,482,0
2022-03-09,508,0
2022-03-10,490,0
2022-03-11,584,0
2022-03-12,496,0
2022-03-13,488,0
2022-03-14,536,0
2022-03-15,499,0
2022-03-16,529,0
2022-03-17,486,0
2022-03-18,587,0
2022-03-19,545,0
2022-03-20,553,0
2022-03-21,547,0
2022-03-22,542,0
2022-03-23,503,0
2022-03-24,555,0
2022-03-25,693,0
2022-03-26,662,0
2022-03-27,613,0
2022-03-28,1003,0
2022-03-29,878,0
2022-03-30,1044,1
2022-03-31,1030,0
2022-04-01,530,0
2022-04-02,545,0
2022-04-03,577,0
2022-04-04,777,0
2022-04-05,830,0
2022-04-06,778,0
2022-04-07,764,0
2022-04-08,786,0
2022-04-09,591,0
2022-04-10,584,0
2022-04-11,429,1
2022-04-12,909,0
2022-04-13,881,0
2022-04-14,928,0
2022-04-15,875,0
2022-04-16,739,0
2022-04-17,610,0
2022-04-18,727,0
2022-04-19,860,0
2022-04-20,754,0
2022-04-21,841,0
2022-04-22,854,0
2022-04-23,707,0
2022-04-24,696,0
2022-04-25,768,0
2022-04-26,860,0
2022-04-27,820,0
2022-04-28,835,0
2022-04-29,780,0
2022-04-30,398,1
2022-05-01,380,1
2022-05-02,351,1
2022-05-03,464,1
2022-05-04,686,0
2022-05-05,748,0
2022-05-06,752,0
2022-05-07,664,0
2022-05-08,1119,1
2022-05-09,956,0
2022-05-10,607,0
2022-05-11,845,0
2022-05-12,771,0
2022-05-13,783,0
2022-05-14,808,0
2022-05-15,862,0
2022-05-16,904,0
2022-05-17,819,0
2022-05-18,869,0
2022-05-19,877,0
2022-05-20,784,0
2022-05-21,607,0
2022-05-22,540,0
2022-05-23,479,0
2022-05-24,519,0
2022-05-25,791,0
2022-05-26,636,0
2022-05-27,676,0
2022-05-28,654,0
2022-05-29,667,0
2022-05-30,780,0
2022-05-31,815,0
2022-06-01,707,0
2022-06-02,824,0
2022-06-03,779,0
2022-06-04,774,0
2022-06-05,728,0
2022-06-06,699,0
2022-06-07,799,0
2022-06-08,864,0
2022-06-09,879,0
2022-06-10,788,0
2022-06-11,641,0
2022-06-12,695,0
2022-06-13,693,0
2022-06-14,765,0
2022-06-15,793,0
2022-06-16,796,0
2022-06-17,792,0
2022-06-18,742,0
2022-06-19,807,0
2022-06-20,832,0
2022-06-21,795,0
2022-06-22,877,0
2022-06-23,840,0
2022-06-24,798,0
2022-06-25,587,0
2022-06-26,695,0
2022-06-27,722,0
2022-06-28,1009,1
2022-06-29,657,0
2022-06-30,710,0
2022-07-01,681,0
2022-07-02,505,0
2022-07-03,526,0
2022-07-04,557,0
2022-07-05,667,0
2022-07-06,705,0
2022-07-07,636,0
2022-07-08,686,0
2022-07-09,501,0
2022-07-10,537,0
2022-07-11,592,0
2022-07-12,633,0
2022-07-13,551,0
2022-07-14,665,0
2022-07-15,828,0
2022-07-16,588,0
2022-07-17,561,0
2022-07-18,568,0
2022-07-19,677,0
2022-07-20,800,0
2022-07-21,724,0
2022-07-22,637,0
2022-07-23,584,0
2022-07-24,671,0
2022-07-25,622,0
2022-07-26,691,0
2022-07-27,764,0
2022-07-28,606,0
2022-07-29,655,0
2022-07-30,608,0
2022-07-31,782,0
2022-08-01,382,0
2022-08-02,501,0
2022-08-03,615,0
2022-08-04,599,0
2022-08-05,576,0
2022-08-06,660,0
2022-08-07,611,0
2022-08-08,621,0
2022-08-09,686,0
2022-08-10,538,0
2022-08-11,446,0
2022-08-12,573,0
2022-08-13,807,0
2022-08-14,831,0
2022-08-15,570,0
2022-08-16,711,0
2022-08-17,601,0
2022-08-18,602,0
2022-08-19,777,0
2022-08-20,569,0
2022-08-21,650,0
2022-08-22,578,0
2022-08-23,558,0
2022-08-24,628,0
2022-08-25,453,0
2022-08-26,567,0
2022-08-27,655,0
2022-08-28,620,0
2022-08-29,598,0
2022-08-30,605,0
2022-08-31,533,0
2022-09-01,320,1
2022-09-02,437,1
2022-09-03,343,1
2022-09-04,415,1
2022-09-05,544,0
2022-09-06,508,0
2022-09-07,562,0
2022-09-08,532,0
2022-09-09,724,0
2022-09-10,722,0
2022-09-11,749,0
2022-09-12,575,0
2022-09-13,605,0
2022-09-14,609,0
2022-09-15,687,0
2022-09-16,699,0
2022-09-17,736,0
2022-09-18,618,0
2022-09-19,653,0
2022-09-20,629,0
2022-09-21,553,0
2022-09-22,626,0
2022-09-23,699,0
2022-09-24,745,0
2022-09-25,712,0
2022-09-26,604,0
2022-09-27,736,0
2022-09-28,713,0
2022-09-29,677,0
2022-09-30,754,0
2022-10-01,669,0
2022-10-02,750,0
2022-10-03,692,0
2022-10-04,746,0
2022-10-05,753,0
2022-10-06,612,0
2022-10-07,608,0
2022-10-08,679,0
2022-10-09,644,0
2022-10-10,1085,0
2022-10-11,991,0
2022-10-12,1039,0
2022-10-13,975,0
2022-10-14,934,0
2022-10-15,783,0
2022-10-16,707,0
2022-10-17,878,0
2022-10-18,1031,0
2022-10-19,936,0
2022-10-20,865,0
2022-10-21,751,0
2022-10-22,1242,1
2022-10-23,948,0
2022-10-24,840,0
2022-10-25,906,0
2022-10-26,944,0
