date,view,label
2022-01-01,88,0
2022-01-02,72,0
2022-01-03,54,0
2022-01-04,45,0
2022-01-05,41,0
2022-01-06,42,0
2022-01-07,49,0
2022-01-08,75,0
2022-01-09,81,0
2022-01-10,43,0
2022-01-11,48,0
2022-01-12,49,0
2022-01-13,64,0
2022-01-14,72,0
2022-01-15,60,0
2022-01-16,45,0
2022-01-17,54,0
2022-01-18,62,0
2022-01-19,54,0
2022-01-20,49,0
2022-01-21,80,0
2022-01-22,95,0
2022-01-23,80,0
2022-01-24,75,0
2022-01-25,76,0
2022-01-26,67,0
2022-01-27,61,0
2022-01-28,50,0
2022-01-29,47,0
2022-01-30,2,1
2022-01-31,1,1
2022-02-03,1,0
2022-02-04,1,1
2022-02-08,7,1
2022-02-09,4,1
2022-02-10,41,0
2022-02-11,72,0
2022-02-12,83,0
2022-02-13,74,0
2022-02-14,88,0
2022-02-15,68,0
2022-02-16,78,0
2022-02-17,67,0
2022-02-18,65,0
2022-02-19,96,0
2022-02-20,83,0
2022-02-21,45,0
2022-02-22,62,0
2022-02-23,66,0
2022-02-24,84,0
2022-02-25,69,0
2022-02-26,103,0
2022-02-27,50,0
2022-02-28,45,0
2022-03-01,43,0
2022-03-02,51,0
2022-03-03,53,0
2022-03-04,43,0
2022-03-05,74,0
2022-03-06,70,0
2022-03-07,49,0
2022-03-08,125,1
2022-03-09,66,0
2022-03-10,42,0
2022-03-11,32,0
2022-03-12,61,0
2022-03-13,52,0
2022-03-14,40,0
2022-03-15,26,0
2022-03-16,47,0
2022-03-17,37,0
2022-03-18,51,0
2022-03-19,65,0
2022-03-20,73,0
2022-03-21,48,0
2022-03-22,41,0
2022-03-23,38,0
2022-03-24,24,0
2022-03-25,44,0
2022-03-26,79,0
2022-03-27,60,0
2022-03-28,44,0
2022-03-29,48,0
2022-03-30,45,0
2022-03-31,54,0
2022-04-01,52,0
2022-04-02,63,0
2022-04-03,86,0
2022-04-04,56,0
2022-04-05,32,0
2022-04-06,37,0
2022-04-07,44,0
2022-04-08,65,0
2022-04-09,63,0
2022-04-10,67,0
2022-04-11,61,0
2022-04-12,41,0
2022-04-13,31,0
2022-04-14,39,0
2022-04-15,35,0
2022-04-16,70,0
2022-04-17,74,0
2022-04-18,35,0
2022-04-19,28,0
2022-04-20,51,0
2022-04-21,44,0
2022-04-22,46,0
2022-04-23,72,0
2022-04-24,88,0
2022-04-25,45,0
2022-04-26,48,0
2022-04-27,44,0
2022-04-28,68,0
2022-04-29,81,0
2022-04-30,70,0
2022-05-01,79,0
2022-05-02,51,0
2022-05-03,63,0
2022-05-04,25,0
2022-05-05,49,0
2022-05-06,59,0
2022-05-07,55,0
2022-05-08,70,0
2022-05-09,59,0
2022-05-10,53,0
2022-05-11,43,0
2022-05-12,42,0
2022-05-13,53,0
2022-05-14,72,0
2022-05-15,55,0
2022-05-16,68,0
2022-05-17,45,0
2022-05-18,40,0
2022-05-19,43,0
2022-05-20,62,0
2022-05-21,62,0
2022-05-22,55,0
2022-05-23,50,0
2022-05-24,62,0
2022-05-25,59,0
2022-05-26,55,0
2022-05-27,74,0
2022-05-28,72,0
2022-05-29,64,0
2022-05-30,62,0
2022-05-31,61,0
2022-06-01,59,0
2022-06-02,49,0
2022-06-03,64,0
2022-06-04,76,0
2022-06-05,68,0
2022-06-06,44,0
2022-06-07,62,0
2022-06-08,48,0
2022-06-09,53,0
2022-06-10,67,0
2022-06-11,52,0
2022-06-12,67,0
