date,view,label
2022-09-05,89,0
2022-09-06,56,0
2022-09-07,54,0
2022-09-08,56,0
2022-09-09,65,0
2022-09-10,57,0
2022-09-11,45,0
2022-09-12,51,0
2022-09-13,40,0
2022-09-14,36,0
2022-09-15,55,0
2022-09-16,61,0
2022-09-17,88,0
2022-09-18,82,0
2022-09-19,80,0
2022-09-20,73,0
2022-09-21,79,0
2022-09-22,71,0
2022-09-23,80,0
2022-09-24,94,0
2022-09-25,85,0
2022-09-26,80,0
2022-09-27,51,0
2022-09-28,84,0
2022-09-29,80,0
2022-09-30,78,0
2022-10-01,98,0
2022-10-02,70,0
2022-10-03,66,0
2022-10-04,74,0
2022-10-05,73,0
2022-10-06,90,0
2022-10-07,65,0
2022-10-08,69,0
2022-10-09,47,0
2022-10-10,81,0
2022-10-11,65,0
2022-10-12,62,0
2022-10-13,63,0
2022-10-14,57,0
2022-10-15,50,0
2022-10-16,58,0
2022-10-17,41,0
2022-10-18,47,0
2022-10-19,52,0
2022-10-20,61,0
2022-10-21,57,0
2022-10-22,55,0
2022-10-23,37,0
2022-10-24,64,0
2022-10-25,48,0
2022-10-26,73,0
2022-10-27,48,0
2022-10-28,56,0
2022-10-29,62,0
2022-10-30,74,0
2022-10-31,54,0
2022-11-01,68,0
2022-11-02,62,0
2022-11-03,53,0
2022-11-04,64,0
2022-11-05,65,0
2022-11-06,52,0
2022-11-07,54,0
2022-11-08,46,0
2022-11-09,56,0
2022-11-10,50,0
2022-11-11,60,0
2022-11-12,51,0
2022-11-13,55,0
2022-11-14,56,0
2022-11-15,48,0
2022-11-16,48,0
2022-11-17,63,0
2022-11-18,61,0
2022-11-19,44,0
2022-11-20,58,0
2022-11-21,78,0
2022-11-22,45,0
2022-11-23,51,0
2022-11-24,58,0
2022-11-25,64,0
2022-11-26,77,0
2022-11-27,82,0
2022-11-28,87,0
2022-11-29,72,0
2022-11-30,98,1
2022-12-01,51,0
2022-12-02,84,0
2022-12-03,45,0
2022-12-04,68,0
2022-12-05,48,0
2022-12-06,52,0
2022-12-07,57,0
2022-12-08,49,0
2022-12-09,60,0
2022-12-10,62,0
2022-12-11,66,0
2022-12-12,71,0
2022-12-13,59,0
2022-12-14,69,0
2022-12-15,62,0
2022-12-16,53,0
2022-12-17,48,0
2022-12-18,52,0
2022-12-19,49,0
2022-12-20,44,0
2022-12-21,49,0
2022-12-22,41,0
2022-12-23,65,0
2022-12-24,42,0
2022-12-25,36,0
2022-12-26,60,0
2022-12-27,40,0
2022-12-28,47,0
2022-12-29,49,0
2022-12-30,50,0
2022-12-31,40,0
2023-01-01,49,0
2023-01-02,40,0
2023-01-03,70,0
2023-01-04,58,0
2023-01-05,51,0
2023-01-06,34,0
2023-01-07,51,0
2023-01-08,36,0
2023-01-09,51,0
2023-01-10,47,0
2023-01-11,64,0
2023-01-12,42,0
2023-01-13,31,0
2023-01-14,42,0
2023-01-15,33,0
2023-01-16,23,0
2023-01-17,32,0
2023-01-18,33,0
2023-01-19,32,0
2023-01-20,19,0
2023-01-21,24,0
2023-01-22,20,0
2023-01-23,14,0
2023-01-24,16,0
2023-01-25,20,0
2023-01-26,22,0
2023-01-27,28,0
2023-01-28,23,0
2023-01-29,20,0
2023-01-30,18,0
2023-01-31,33,0
2023-02-01,16,0
2023-02-02,32,0
2023-02-03,34,0
2023-02-04,38,0
2023-02-05,36,0
2023-02-06,31,0
2023-02-07,36,0
2023-02-08,30,0
2023-02-09,46,0
2023-02-10,37,0
2023-02-11,45,0
2023-02-12,22,0
2023-02-13,27,0
2023-02-14,2,1
2023-02-16,20,0
2023-02-17,35,0
2023-02-18,48,0
2023-02-19,39,0
2023-02-20,50,0
2023-02-21,42,0
2023-02-22,48,0
2023-02-23,36,0
2023-02-24,46,0
2023-02-25,41,0
2023-02-26,33,0
2023-02-27,41,0
2023-02-28,39,0
2023-03-01,42,0
2023-03-02,34,0
2023-03-03,46,0
2023-03-04,41,0
2023-03-05,43,0
2023-03-06,48,0
2023-03-07,47,0
2023-03-08,42,0
2023-03-09,41,0
2023-03-10,47,0
2023-03-11,67,1
2023-03-12,48,0
2023-03-13,42,0
2023-03-14,44,0
2023-03-15,35,0
2023-03-16,35,0
2023-03-17,51,0
2023-03-18,47,0
2023-03-19,47,0
2023-03-20,54,0
2023-03-21,45,0
2023-03-22,48,0
2023-03-23,37,0
2023-03-24,41,0
2023-03-25,54,0
2023-03-26,44,0
2023-03-27,63,0
2023-03-28,56,0
2023-03-29,49,0
2023-03-30,44,0
2023-03-31,57,0
2023-04-01,51,0
2023-04-02,62,0
2023-04-03,53,0
2023-04-04,51,0
2023-04-05,52,0
2023-04-06,53,0
2023-04-07,52,0
2023-04-08,38,0
2023-04-09,42,0
2023-04-10,43,0
2023-04-11,45,0
2023-04-12,44,0
2023-04-13,37,0
2023-04-14,56,0
2023-04-15,45,0
2023-04-16,47,0
2023-04-17,62,0
2023-04-18,38,0
2023-04-19,49,0
2023-04-20,40,0
2023-04-21,53,0
2023-04-22,62,0
2023-04-23,28,0
2023-04-24,54,0
2023-04-25,46,0
2023-04-26,45,0
2023-04-27,50,0
2023-04-28,67,0
2023-04-29,36,0
2023-04-30,55,0
2023-05-01,36,0
2023-05-02,51,0
2023-05-03,55,0
2023-05-04,38,0
2023-05-05,38,0
2023-05-06,56,0
2023-05-07,54,0
2023-05-08,40,0
2023-05-09,49,0
2023-05-10,60,0
2023-05-11,34,0
2023-05-12,42,0
2023-05-13,48,0
2023-05-14,45,0
2023-05-15,53,0
2023-05-16,49,0
2023-05-17,69,0
2023-05-18,55,0
2023-05-19,32,0
2023-05-20,53,0
2023-05-21,48,0
2023-05-22,72,0
2023-05-23,51,0
2023-05-24,38,0
2023-05-25,51,0
2023-05-26,65,0
2023-05-27,52,0
2023-05-28,33,0
2023-05-29,63,0
2023-05-30,39,0
2023-05-31,58,0
2023-06-01,130,1
2023-06-02,99,0
2023-06-03,117,0
2023-06-04,67,0
2023-06-05,98,0
2023-06-06,106,0
2023-06-07,79,0
2023-06-08,92,0
2023-06-09,106,0
2023-06-10,80,0
2023-06-11,84,0
2023-06-12,69,0
2023-06-13,93,0
2023-06-14,89,0
2023-06-15,73,0
2023-06-16,81,0
2023-06-17,90,0
2023-06-18,77,0
2023-06-19,80,0
2023-06-20,93,0
2023-06-21,110,0
2023-06-22,96,0
2023-06-23,91,0
2023-06-24,102,0
2023-06-25,86,0
2023-06-26,76,0
2023-06-27,103,0
2023-06-28,103,0
2023-06-29,91,0
2023-06-30,116,0
2023-07-01,97,0
2023-07-02,85,0
2023-07-03,95,0
2023-07-04,103,0
2023-07-05,125,1
2023-07-06,96,0
2023-07-07,93,0
2023-07-08,88,0
2023-07-09,99,0
2023-07-10,100,0
2023-07-11,100,0
2023-07-12,108,0
2023-07-13,85,0
2023-07-14,101,0
2023-07-15,117,0
2023-07-16,65,1
2023-07-17,92,0
2023-07-18,101,0
2023-07-19,107,0
2023-07-20,103,0
2023-07-21,101,0
2023-07-22,98,0
2023-07-23,84,0
2023-07-24,99,0
2023-07-25,90,0
2023-07-26,89,0
2023-07-27,92,0
2023-07-28,89,0
2023-07-29,68,0
2023-07-30,85,0
2023-07-31,103,0
2023-08-01,78,0
2023-08-02,108,0
2023-08-03,102,0
2023-08-04,122,1
2023-08-05,105,0
2023-08-06,96,0
2023-08-07,111,0
2023-08-08,111,0
2023-08-09,102,0
2023-08-10,100,0
2023-08-11,92,0
2023-08-12,110,0
2023-08-13,112,0
2023-08-14,88,0
2023-08-15,89,0
2023-08-16,100,0
2023-08-17,88,0
2023-08-18,84,0
2023-08-19,81,0
2023-08-20,80,0
2023-08-21,95,0
2023-08-22,100,0
2023-08-23,101,0
2023-08-24,87,0
2023-08-25,89,0
2023-08-26,108,0
2023-08-27,104,0
2023-08-28,89,0
2023-08-29,79,0
2023-08-30,84,0
2023-08-31,90,0
2023-09-01,105,0
2023-09-02,58,1
2023-09-03,58,0
2023-09-04,95,0
2023-09-05,74,0
2023-09-06,108,0
2023-09-07,91,0
2023-09-08,81,0
2023-09-09,84,0
2023-09-10,81,0
2023-09-11,107,0
2023-09-12,114,0
2023-09-13,102,0
2023-09-14,73,0
2023-09-15,114,0
2023-09-16,129,1
2023-09-17,86,0
2023-09-18,91,0
2023-09-19,78,0
2023-09-20,91,0
2023-09-21,76,0
2023-09-22,105,0
2023-09-23,83,0
2023-09-24,81,0
2023-09-25,105,0
2023-09-26,103,0
2023-09-27,95,0
2023-09-28,77,0
2023-09-29,109,0
2023-09-30,88,0
2023-10-01,112,0
2023-10-02,96,0
2023-10-03,91,0
2023-10-04,84,0
2023-10-05,103,0
2023-10-06,104,0
2023-10-07,111,0
