date,view,label
2022-01-01,133,0
2022-01-02,126,0
2022-01-03,115,0
2022-01-04,71,0
2022-01-05,106,0
2022-01-06,109,0
2022-01-07,101,0
2022-01-08,147,0
2022-01-09,122,0
2022-01-10,120,0
2022-01-11,104,0
2022-01-12,127,0
2022-01-13,117,0
2022-01-14,132,0
2022-01-15,138,0
2022-01-16,141,0
2022-01-17,143,0
2022-01-18,79,0
2022-01-19,124,0
2022-01-20,137,0
2022-01-21,133,0
2022-01-22,130,0
2022-01-23,101,0
2022-01-24,120,0
2022-01-25,97,0
2022-01-26,99,0
2022-01-27,113,0
2022-01-28,88,0
2022-01-29,92,0
2022-01-30,46,1
2022-01-31,68,1
2022-02-01,104,0
2022-02-02,137,0
2022-02-03,138,0
2022-02-04,117,0
2022-02-05,111,0
2022-02-06,166,1
2022-02-07,128,0
2022-02-08,139,0
2022-02-09,111,0
2022-02-10,97,0
2022-02-11,120,0
2022-02-12,140,0
2022-02-13,121,0
2022-02-14,137,0
2022-02-15,110,0
2022-02-16,104,0
2022-02-17,106,0
2022-02-18,92,0
2022-02-19,83,0
2022-02-20,119,0
2022-02-21,120,0
2022-02-22,102,0
2022-02-23,113,0
2022-02-24,114,0
2022-02-25,102,0
2022-02-26,67,0
2022-02-27,108,0
2022-02-28,84,0
2022-03-01,97,0
2022-03-02,72,0
2022-03-03,75,0
2022-03-04,81,0
2022-03-05,94,0
2022-03-06,96,0
2022-03-07,95,0
2022-03-08,122,0
2022-03-09,98,0
2022-03-10,111,0
2022-03-11,103,0
2022-03-12,94,0
2022-03-13,118,0
2022-03-14,97,0
2022-03-15,108,0
2022-03-16,90,0
2022-03-17,118,0
2022-03-18,132,0
2022-03-19,135,0
2022-03-20,117,0
2022-03-21,135,0
2022-03-22,135,0
2022-03-23,146,0
2022-03-24,132,0
2022-03-25,115,0
2022-03-26,169,0
2022-03-27,161,0
2022-03-28,172,0
2022-03-29,126,0
2022-03-30,109,0
2022-03-31,126,0
2022-04-01,121,0
2022-04-02,106,0
2022-04-03,152,0
2022-04-04,124,0
