date,view,label
2022-12-20,19,0
2022-12-21,11,0
2022-12-22,35,0
2022-12-23,151,0
2022-12-24,230,1
2022-12-25,203,0
2022-12-26,35,0
2022-12-27,100,0
2022-12-28,77,0
2022-12-29,53,0
2022-12-30,137,0
2022-12-31,208,0
2023-01-01,233,1
2023-01-02,127,0
2023-01-03,52,0
2023-01-04,66,0
2023-01-05,67,0
2023-01-06,73,0
2023-01-07,88,0
2023-01-08,110,0
2023-01-09,41,0
2023-01-10,40,0
2023-01-11,49,0
2023-01-12,71,0
2023-01-13,82,0
2023-01-14,126,0
2023-01-15,92,0
2023-01-16,57,0
2023-01-17,53,0
2023-01-18,87,0
2023-01-19,113,0
2023-01-20,143,0
2023-01-21,249,1
2023-01-22,275,1
2023-01-23,364,1
2023-01-24,369,1
2023-01-25,292,1
2023-01-26,251,1
2023-01-27,172,0
2023-01-28,205,0
2023-01-29,106,0
2023-01-30,81,0
2023-01-31,72,0
2023-02-01,61,0
2023-02-02,80,0
2023-02-03,53,0
2023-02-04,94,0
2023-02-05,141,0
2023-02-06,53,0
2023-02-07,29,0
2023-02-08,82,0
2023-02-09,52,0
2023-02-10,108,0
2023-02-11,145,0
2023-02-12,95,0
2023-02-13,66,0
2023-02-14,110,0
2023-02-15,41,0
2023-02-16,66,0
2023-02-17,64,0
2023-02-18,147,0
2023-02-19,92,0
2023-02-20,87,0
2023-02-21,36,0
2023-02-22,29,0
2023-02-23,78,0
2023-02-24,57,0
2023-02-25,123,0
2023-02-26,101,0
2023-02-27,40,0
2023-02-28,65,0
2023-03-01,48,0
2023-03-02,54,0
2023-03-03,43,0
2023-03-04,71,0
2023-03-05,127,0
2023-03-06,114,0
2023-03-07,60,0
2023-03-08,70,0
2023-03-09,36,0
2023-03-10,46,0
2023-03-11,79,0
2023-03-12,70,0
2023-03-13,47,0
2023-03-14,36,0
2023-03-15,29,0
2023-03-16,38,0
2023-03-17,36,0
2023-03-18,86,0
2023-03-19,108,0
2023-03-20,31,0
2023-03-21,33,0
2023-03-22,34,0
2023-03-23,47,0
2023-03-24,45,0
2023-03-25,75,0
2023-03-26,92,0
2023-03-27,15,0
2023-03-28,43,0
2023-03-29,44,0
2023-03-30,36,0
2023-03-31,24,0
2023-04-01,54,0
2023-04-02,68,0
2023-04-03,42,0
2023-04-04,41,0
2023-04-05,34,0
2023-04-06,54,0
2023-04-07,35,0
2023-04-08,72,0
2023-04-09,58,0
2023-04-10,23,0
2023-04-11,40,0
2023-04-12,16,0
2023-04-13,30,0
2023-04-14,28,0
2023-04-15,94,0
2023-04-16,72,0
2023-04-17,38,0
2023-04-18,24,0
2023-04-19,38,0
2023-04-20,40,0
2023-04-21,33,0
2023-04-22,53,0
2023-04-23,86,0
2023-04-24,35,0
2023-04-25,19,0
2023-04-26,35,0
2023-04-27,35,0
2023-04-28,51,0
2023-04-29,112,0
2023-04-30,118,0
2023-05-01,184,1
2023-05-02,132,0
2023-05-03,48,0
2023-05-04,30,0
2023-05-05,45,0
2023-05-06,50,0
2023-05-07,56,0
2023-05-08,29,0
2023-05-09,37,0
2023-05-10,32,0
2023-05-11,39,0
2023-05-12,32,0
2023-05-13,55,0
2023-05-14,66,0
2023-05-15,16,0
2023-05-16,37,0
2023-05-17,33,0
2023-05-18,30,0
2023-05-19,69,0
2023-05-20,52,0
2023-05-21,56,0
2023-05-22,28,0
2023-05-23,22,0
2023-05-24,22,0
2023-05-25,20,0
2023-05-26,15,0
2023-05-27,79,0
2023-05-28,92,0
2023-05-29,28,0
2023-05-30,39,0
2023-05-31,27,0
2023-06-01,72,0
2023-06-02,62,0
2023-06-03,96,0
2023-06-04,81,0
2023-06-05,67,0
2023-06-06,48,0
2023-06-07,53,0
2023-06-08,46,0
2023-06-09,36,0
2023-06-10,63,0
2023-06-11,83,0
2023-06-12,54,0
2023-06-13,149,1
2023-06-14,46,0
2023-06-15,18,0
2023-06-16,43,0
2023-06-17,77,0
2023-06-18,63,0
2023-06-19,34,0
2023-06-20,59,0
2023-06-21,42,0
2023-06-22,45,0
2023-06-23,41,0
2023-06-24,36,0
2023-06-25,63,0
2023-06-26,29,0
2023-06-27,35,0
2023-06-28,23,0
2023-06-29,25,0
2023-06-30,41,0
2023-07-01,55,0
2023-07-02,78,0
2023-07-03,26,0
2023-07-04,32,0
2023-07-05,24,0
2023-07-06,36,0
2023-07-07,24,0
2023-07-08,18,0
2023-07-09,40,0
2023-07-10,28,0
2023-07-11,15,0
