date,view,label
2022-01-01,102,0
2022-01-02,99,0
2022-01-03,114,0
2022-01-04,89,0
2022-01-05,118,0
2022-01-06,128,0
2022-01-07,133,0
2022-01-08,125,0
2022-01-09,121,0
2022-01-10,152,0
2022-01-11,125,0
2022-01-12,155,0
2022-01-13,93,0
2022-01-14,145,0
2022-01-15,108,0
2022-01-16,93,0
2022-01-17,117,0
2022-01-18,67,1
2022-01-19,111,0
2022-01-20,133,0
2022-01-21,88,1
2022-01-22,104,1
2022-01-23,71,1
2022-01-24,80,1
2022-01-25,85,1
2022-01-26,92,0
2022-01-27,91,1
2022-01-28,87,0
2022-01-29,75,1
2022-01-30,85,1
2022-01-31,109,1
2022-02-01,91,1
2022-02-02,107,1
2022-02-03,91,0
2022-02-04,95,1
2022-02-05,80,1
2022-02-06,179,1
2022-02-07,112,0
2022-02-08,108,0
2022-02-09,113,0
2022-02-10,111,0
2022-02-11,115,0
2022-02-12,124,0
2022-02-13,116,0
2022-02-14,112,0
2022-02-15,120,0
2022-02-16,121,0
2022-02-17,145,0
2022-02-18,140,0
2022-02-19,155,0
2022-02-20,143,0
2022-02-21,157,0
2022-02-22,145,0
2022-02-23,109,0
2022-02-24,140,0
2022-02-25,149,0
2022-02-26,144,0
2022-02-27,151,0
2022-02-28,163,0
2022-03-01,145,0
2022-03-02,139,0
2022-03-03,150,0
2022-03-04,155,0
2022-03-05,167,0
2022-03-06,136,0
2022-03-07,121,0
2022-03-08,170,0
2022-03-09,181,0
2022-03-10,156,0
2022-03-11,145,0
2022-03-12,172,0
2022-03-13,167,0
2022-03-14,163,0
2022-03-15,129,0
2022-03-16,143,0
2022-03-17,127,0
2022-03-18,181,0
2022-03-19,197,0
2022-03-20,152,0
2022-03-21,167,0
2022-03-22,194,0
2022-03-23,202,0
2022-03-24,203,0
2022-03-25,193,0
2022-03-26,216,0
2022-03-27,204,0
2022-03-28,178,0
2022-03-29,172,0
2022-03-30,176,0
2022-03-31,155,0
2022-04-01,220,0
2022-04-02,160,0
2022-04-03,153,0
2022-04-04,158,0
2022-04-05,153,0
2022-04-06,168,0
2022-04-07,176,0
2022-04-08,163,0
2022-04-09,233,0
2022-04-10,149,0
2022-04-11,134,0
2022-04-12,174,0
2022-04-13,168,0
2022-04-14,179,0
2022-04-15,192,0
2022-04-16,180,0
2022-04-17,121,0
2022-04-18,147,0
2022-04-19,150,0
2022-04-20,144,0
2022-04-21,179,0
2022-04-22,150,0
2022-04-23,184,0
2022-04-24,194,0
2022-04-25,163,0
2022-04-26,166,0
2022-04-27,177,0
2022-04-28,206,0
2022-04-29,149,0
2022-04-30,152,0
2022-05-01,136,0
2022-05-02,164,0
2022-05-03,141,0
2022-05-04,168,0
2022-05-05,180,0
2022-05-06,194,0
2022-05-07,194,0
2022-05-08,176,0
2022-05-09,189,0
2022-05-10,168,0
2022-05-11,154,0
2022-05-12,170,0
2022-05-13,183,0
2022-05-14,203,0
2022-05-15,160,0
2022-05-16,178,0
2022-05-17,190,0
2022-05-18,197,0
2022-05-19,125,0
2022-05-20,192,0
2022-05-21,191,0
2022-05-22,178,0
2022-05-23,202,0
2022-05-24,185,0
2022-05-25,169,0
2022-05-26,204,0
2022-05-27,189,0
2022-05-28,196,0
2022-05-29,166,0
2022-05-30,205,0
2022-05-31,207,0
2022-06-01,178,0
2022-06-02,144,0
2022-06-03,179,0
2022-06-04,187,0
2022-06-05,188,0
2022-06-06,229,0
2022-06-07,236,0
2022-06-08,223,0
2022-06-09,217,0
2022-06-10,190,0
2022-06-11,249,0
2022-06-12,174,0
2022-06-13,187,0
2022-06-14,220,0
2022-06-15,230,0
2022-06-16,199,0
2022-06-17,219,0
2022-06-18,212,0
2022-06-19,155,0
2022-06-20,216,0
2022-06-21,184,0
2022-06-22,208,0
2022-06-23,176,0
2022-06-24,217,0
2022-06-25,201,0
2022-06-26,194,0
2022-06-27,202,0
2022-06-28,189,0
2022-06-29,179,0
2022-06-30,242,0
2022-07-01,217,0
2022-07-02,177,0
2022-07-03,189,0
2022-07-04,221,0
2022-07-05,213,0
2022-07-06,208,0
2022-07-07,224,0
2022-07-08,209,0
2022-07-09,196,0
2022-07-10,188,0
2022-07-11,236,0
2022-07-12,175,0
2022-07-13,90,1
2022-07-14,165,0
